location,date,variant,num_sequences,perc_sequences,num_sequences_total
Belgium,2020-09-28,B.1.221,43,17.77,242
Belgium,2020-09-28,B.1.1.302,,,242
Belgium,2020-09-28,B.1.1.277,1,0.41,242
Belgium,2020-09-28,B.1.1.519,0,0.0,242
Belgium,2020-09-28,B.1.367,2,0.83,242
Belgium,2020-09-28,B.1.177,37,15.29,242
Belgium,2020-09-28,Beta,0,0.0,242
Belgium,2020-09-28,Alpha,0,0.0,242
Belgium,2020-09-28,Gamma,0,0.0,242
Belgium,2020-09-28,Delta,0,0.0,242
Belgium,2020-09-28,Kappa,0,0.0,242
Belgium,2020-09-28,Epsilon,0,0.0,242
Belgium,2020-09-28,Eta,0,0.0,242
Belgium,2020-09-28,Iota,0,0.0,242
Belgium,2020-09-28,Lambda,0,0.0,242
Belgium,2020-09-28,B.1.621,0,0.0,242
Belgium,2020-09-28,S:677P.Pelican,,,242
Belgium,2020-09-28,S:677H.Robin1,,,242
Belgium,2020-09-28,others,96,39.66,242
Belgium,2020-09-28,non_who,242,100.0,242
Belgium,2020-10-12,B.1.160,53,42.06,126
Belgium,2020-10-12,B.1.620,0,0.0,126
Belgium,2020-10-12,B.1.258,0,0.0,126
Belgium,2020-10-12,B.1.221,18,14.29,126
Belgium,2020-10-12,B.1.1.302,,,126
Belgium,2020-10-12,B.1.1.277,0,0.0,126
Belgium,2020-10-12,B.1.1.519,0,0.0,126
Belgium,2020-10-12,B.1.367,0,0.0,126
Belgium,2020-10-12,B.1.177,33,26.19,126
Belgium,2020-10-12,Beta,0,0.0,126
Belgium,2020-10-12,Alpha,0,0.0,126
Belgium,2020-10-12,Gamma,0,0.0,126
Belgium,2020-10-12,Delta,0,0.0,126
Belgium,2020-10-12,Kappa,0,0.0,126
Belgium,2020-10-12,Epsilon,0,0.0,126
Belgium,2020-10-12,Eta,0,0.0,126
Belgium,2020-10-12,Iota,0,0.0,126
Belgium,2020-10-12,Lambda,0,0.0,126
Belgium,2020-10-12,B.1.621,0,0.0,126
Belgium,2020-10-12,S:677P.Pelican,,,126
Belgium,2020-10-12,S:677H.Robin1,,,126
Belgium,2020-10-12,others,22,17.46,126
Belgium,2020-10-12,non_who,126,100.0,126
Belgium,2020-10-26,B.1.160,131,36.9,355
Belgium,2020-10-26,B.1.620,0,0.0,355
Belgium,2020-10-26,B.1.258,0,0.0,355
Belgium,2020-10-26,B.1.221,100,28.17,355
Belgium,2020-10-26,B.1.1.302,,,355
Belgium,2020-10-26,B.1.1.277,0,0.0,355
Belgium,2020-10-26,B.1.1.519,0,0.0,355
Belgium,2020-10-26,B.1.367,0,0.0,355
Belgium,2020-10-26,B.1.177,73,20.56,355
Belgium,2020-10-26,Beta,0,0.0,355
Belgium,2020-10-26,Alpha,0,0.0,355
Belgium,2020-10-26,Gamma,0,0.0,355
Belgium,2020-10-26,Delta,0,0.0,355
Belgium,2020-10-26,Kappa,0,0.0,355
Belgium,2020-10-26,Epsilon,0,0.0,355
Belgium,2020-10-26,Eta,0,0.0,355
Belgium,2020-10-26,Iota,0,0.0,355
Belgium,2020-10-26,Lambda,0,0.0,355
Belgium,2020-10-26,B.1.621,0,0.0,355
Belgium,2020-10-26,S:677P.Pelican,,,355
Belgium,2020-10-26,S:677H.Robin1,,,355
Belgium,2020-10-26,others,51,14.37,355
Belgium,2020-10-26,non_who,355,100.0,355
Belgium,2020-11-09,B.1.160,57,29.23,195
Belgium,2020-11-09,B.1.620,0,0.0,195
Belgium,2020-11-09,B.1.258,23,11.79,195
Belgium,2020-11-09,B.1.221,68,34.87,195
Belgium,2020-11-09,B.1.1.302,,,195
Belgium,2020-11-09,B.1.1.277,0,0.0,195
Belgium,2020-11-09,B.1.1.519,0,0.0,195
Belgium,2020-11-09,B.1.367,0,0.0,195
Belgium,2020-11-09,B.1.177,20,10.26,195
Belgium,2020-11-09,Beta,0,0.0,195
Belgium,2020-11-09,Alpha,0,0.0,195
Belgium,2020-11-09,Gamma,0,0.0,195
Belgium,2020-11-09,Delta,0,0.0,195
Belgium,2020-11-09,Kappa,0,0.0,195
Belgium,2020-11-09,Epsilon,0,0.0,195
Belgium,2020-11-09,Eta,0,0.0,195
Belgium,2020-11-09,Iota,0,0.0,195
Belgium,2020-11-09,Lambda,0,0.0,195
Belgium,2020-11-09,B.1.621,0,0.0,195
Belgium,2020-11-09,S:677P.Pelican,,,195
Belgium,2020-11-09,S:677H.Robin1,,,195
Belgium,2020-11-09,others,27,13.85,195
Belgium,2020-11-09,non_who,195,100.0,195
Belgium,2020-11-23,B.1.160,54,22.88,236
Belgium,2020-11-23,B.1.620,0,0.0,236
Belgium,2020-11-23,B.1.258,35,14.83,236
Belgium,2020-11-23,B.1.221,73,30.93,236
Belgium,2020-11-23,B.1.1.302,,,236
Belgium,2020-11-23,B.1.1.277,0,0.0,236
Belgium,2020-11-23,B.1.1.519,0,0.0,236
Belgium,2020-11-23,B.1.367,0,0.0,236
Belgium,2020-11-23,B.1.177,53,22.46,236
Belgium,2020-11-23,Beta,0,0.0,236
Belgium,2020-11-23,Alpha,0,0.0,236
Belgium,2020-11-23,Gamma,0,0.0,236
Belgium,2020-11-23,Delta,0,0.0,236
Belgium,2020-11-23,Kappa,0,0.0,236
Belgium,2020-11-23,Epsilon,0,0.0,236
Belgium,2020-11-23,Eta,0,0.0,236
Belgium,2020-11-23,Iota,0,0.0,236
Belgium,2020-11-23,Lambda,0,0.0,236
Belgium,2020-11-23,B.1.621,0,0.0,236
Belgium,2020-11-23,S:677P.Pelican,,,236
Belgium,2020-11-23,S:677H.Robin1,,,236
Belgium,2020-11-23,others,21,8.9,236
Belgium,2020-11-23,non_who,236,100.0,236
Belgium,2020-12-07,B.1.160,32,21.92,146
Belgium,2020-12-07,B.1.620,0,0.0,146
Belgium,2020-12-07,B.1.258,20,13.7,146
Belgium,2020-12-07,B.1.221,35,23.97,146
Belgium,2020-12-07,B.1.1.302,,,146
Belgium,2020-12-07,B.1.1.277,0,0.0,146
Belgium,2020-12-07,B.1.1.519,0,0.0,146
Belgium,2020-12-07,B.1.367,0,0.0,146
Belgium,2020-12-07,B.1.177,39,26.71,146
Belgium,2020-12-07,Beta,0,0.0,146
Belgium,2020-12-07,Alpha,3,2.05,146
Belgium,2020-12-07,Gamma,0,0.0,146
Belgium,2020-12-07,Delta,0,0.0,146
Belgium,2020-12-07,Kappa,0,0.0,146
Belgium,2020-12-07,Epsilon,0,0.0,146
Belgium,2020-12-07,Eta,0,0.0,146
Belgium,2020-12-07,Iota,0,0.0,146
Belgium,2020-12-07,Lambda,0,0.0,146
Belgium,2020-12-07,B.1.621,0,0.0,146
Belgium,2020-12-07,S:677P.Pelican,,,146
Belgium,2020-12-07,S:677H.Robin1,,,146
Belgium,2020-12-07,others,17,11.65,146
Belgium,2020-12-07,non_who,143,97.95,146
Belgium,2020-12-21,B.1.160,56,16.42,341
Belgium,2020-12-21,B.1.620,0,0.0,341
Belgium,2020-12-21,B.1.258,13,3.81,341
Belgium,2020-12-21,B.1.221,66,19.35,341
Belgium,2020-12-21,B.1.1.302,,,341
Belgium,2020-12-21,B.1.1.277,0,0.0,341
Belgium,2020-12-21,B.1.1.519,0,0.0,341
Belgium,2020-12-21,B.1.367,0,0.0,341
Belgium,2020-12-21,B.1.177,36,10.56,341
Belgium,2020-12-21,Beta,2,0.59,341
Belgium,2020-12-21,Alpha,0,0.0,341
Belgium,2020-12-21,Gamma,0,0.0,341
Belgium,2020-12-21,Delta,0,0.0,341
Belgium,2020-12-21,Kappa,0,0.0,341
Belgium,2020-12-21,Epsilon,0,0.0,341
Belgium,2020-12-21,Eta,0,0.0,341
Belgium,2020-12-21,Iota,0,0.0,341
Belgium,2020-12-21,Lambda,0,0.0,341
Belgium,2020-12-21,B.1.621,0,0.0,341
Belgium,2020-12-21,S:677P.Pelican,,,341
Belgium,2020-12-21,S:677H.Robin1,,,341
Belgium,2020-12-21,others,168,49.27,341
Belgium,2020-12-21,non_who,339,99.41,341
Belgium,2021-01-04,B.1.160,32,13.39,239
Belgium,2021-01-04,B.1.620,0,0.0,239
Belgium,2021-01-04,B.1.258,10,4.18,239
Belgium,2021-01-04,B.1.221,61,25.52,239
Belgium,2021-01-04,B.1.1.302,,,239
Belgium,2021-01-04,B.1.1.277,0,0.0,239
Belgium,2021-01-04,B.1.1.519,0,0.0,239
Belgium,2021-01-04,B.1.367,0,0.0,239
Belgium,2021-01-04,B.1.177,45,18.83,239
Belgium,2021-01-04,Beta,7,2.93,239
Belgium,2021-01-04,Alpha,50,20.92,239
Belgium,2021-01-04,Gamma,0,0.0,239
Belgium,2021-01-04,Delta,0,0.0,239
Belgium,2021-01-04,Kappa,0,0.0,239
Belgium,2021-01-04,Epsilon,0,0.0,239
Belgium,2021-01-04,Eta,0,0.0,239
Belgium,2021-01-04,Iota,0,0.0,239
Belgium,2021-01-04,Lambda,0,0.0,239
Belgium,2021-01-04,B.1.621,0,0.0,239
Belgium,2021-01-04,S:677P.Pelican,,,239
Belgium,2021-01-04,S:677H.Robin1,,,239
Belgium,2021-01-04,others,34,14.23,239
Belgium,2021-01-04,non_who,182,76.15,239
Belgium,2021-01-11,B.1.160,25,8.59,291
Belgium,2021-01-11,B.1.620,0,0.0,291
Belgium,2021-01-11,B.1.258,26,8.93,291
Belgium,2021-01-11,B.1.221,65,22.34,291
Belgium,2021-01-11,B.1.1.302,,,291
Belgium,2021-01-11,B.1.1.277,0,0.0,291
Belgium,2021-01-11,B.1.1.519,0,0.0,291
Belgium,2021-01-11,B.1.367,0,0.0,291
Belgium,2021-01-11,B.1.177,56,19.24,291
Belgium,2021-01-11,Beta,5,1.72,291
Belgium,2021-01-11,Alpha,64,21.99,291
Belgium,2021-01-11,Gamma,0,0.0,291
Belgium,2021-01-11,Delta,0,0.0,291
Belgium,2021-01-11,Kappa,0,0.0,291
Belgium,2021-01-11,Epsilon,0,0.0,291
Belgium,2021-01-11,Eta,0,0.0,291
Belgium,2021-01-11,Iota,0,0.0,291
Belgium,2021-01-11,Lambda,0,0.0,291
Belgium,2021-01-11,B.1.621,0,0.0,291
Belgium,2021-01-11,S:677P.Pelican,,,291
Belgium,2021-01-11,S:677H.Robin1,,,291
Belgium,2021-01-11,others,50,17.19,291
Belgium,2021-01-11,non_who,222,76.29,291
Belgium,2021-01-25,B.1.160,128,9.31,1375
Belgium,2021-01-25,B.1.620,0,0.0,1375
Belgium,2021-01-25,B.1.258,52,3.78,1375
Belgium,2021-01-25,B.1.221,239,17.38,1375
Belgium,2021-01-25,B.1.1.302,,,1375
Belgium,2021-01-25,B.1.1.277,0,0.0,1375
Belgium,2021-01-25,B.1.1.519,0,0.0,1375
Belgium,2021-01-25,B.1.367,0,0.0,1375
Belgium,2021-01-25,B.1.177,212,15.42,1375
Belgium,2021-01-25,Beta,42,3.05,1375
Belgium,2021-01-25,Alpha,566,41.16,1375
Belgium,2021-01-25,Gamma,0,0.0,1375
Belgium,2021-01-25,Delta,0,0.0,1375
Belgium,2021-01-25,Kappa,0,0.0,1375
Belgium,2021-01-25,Epsilon,1,0.07,1375
Belgium,2021-01-25,Eta,2,0.15,1375
Belgium,2021-01-25,Iota,0,0.0,1375
Belgium,2021-01-25,Lambda,0,0.0,1375
Belgium,2021-01-25,B.1.621,0,0.0,1375
Belgium,2021-01-25,S:677P.Pelican,,,1375
Belgium,2021-01-25,S:677H.Robin1,,,1375
Belgium,2021-01-25,others,133,9.68,1375
Belgium,2021-01-25,non_who,764,55.57,1375
Belgium,2021-02-08,B.1.160,224,12.33,1817
Belgium,2021-02-08,B.1.620,0,0.0,1817
Belgium,2021-02-08,B.1.258,59,3.25,1817
Belgium,2021-02-08,B.1.221,264,14.53,1817
Belgium,2021-02-08,B.1.1.302,,,1817
Belgium,2021-02-08,B.1.1.277,0,0.0,1817
Belgium,2021-02-08,B.1.1.519,0,0.0,1817
Belgium,2021-02-08,B.1.367,0,0.0,1817
Belgium,2021-02-08,B.1.177,246,13.54,1817
Belgium,2021-02-08,Beta,91,5.01,1817
Belgium,2021-02-08,Alpha,722,39.74,1817
Belgium,2021-02-08,Gamma,7,0.39,1817
Belgium,2021-02-08,Delta,0,0.0,1817
Belgium,2021-02-08,Kappa,0,0.0,1817
Belgium,2021-02-08,Epsilon,0,0.0,1817
Belgium,2021-02-08,Eta,2,0.11,1817
Belgium,2021-02-08,Iota,0,0.0,1817
Belgium,2021-02-08,Lambda,0,0.0,1817
Belgium,2021-02-08,B.1.621,0,0.0,1817
Belgium,2021-02-08,S:677P.Pelican,,,1817
Belgium,2021-02-08,S:677H.Robin1,,,1817
Belgium,2021-02-08,others,202,11.1,1817
Belgium,2021-02-08,non_who,995,54.75,1817
Belgium,2021-02-22,B.1.160,164,9.08,1807
Belgium,2021-02-22,B.1.620,0,0.0,1807
Belgium,2021-02-22,B.1.258,22,1.22,1807
Belgium,2021-02-22,B.1.221,145,8.02,1807
Belgium,2021-02-22,B.1.1.302,,,1807
Belgium,2021-02-22,B.1.1.277,0,0.0,1807
Belgium,2021-02-22,B.1.1.519,0,0.0,1807
Belgium,2021-02-22,B.1.367,0,0.0,1807
Belgium,2021-02-22,B.1.177,208,11.51,1807
Belgium,2021-02-22,Beta,140,7.75,1807
Belgium,2021-02-22,Alpha,869,48.09,1807
Belgium,2021-02-22,Gamma,44,2.43,1807
Belgium,2021-02-22,Delta,0,0.0,1807
Belgium,2021-02-22,Kappa,0,0.0,1807
Belgium,2021-02-22,Epsilon,0,0.0,1807
Belgium,2021-02-22,Eta,3,0.17,1807
Belgium,2021-02-22,Iota,0,0.0,1807
Belgium,2021-02-22,Lambda,0,0.0,1807
Belgium,2021-02-22,B.1.621,0,0.0,1807
Belgium,2021-02-22,S:677P.Pelican,,,1807
Belgium,2021-02-22,S:677H.Robin1,,,1807
Belgium,2021-02-22,others,212,11.73,1807
Belgium,2021-02-22,non_who,751,41.56,1807
Belgium,2021-03-08,B.1.160,92,4.12,2232
Belgium,2021-03-08,B.1.620,1,0.04,2232
Belgium,2021-03-08,B.1.258,7,0.31,2232
Belgium,2021-03-08,B.1.221,106,4.75,2232
Belgium,2021-03-08,B.1.1.302,,,2232
Belgium,2021-03-08,B.1.1.277,0,0.0,2232
Belgium,2021-03-08,B.1.1.519,0,0.0,2232
Belgium,2021-03-08,B.1.367,0,0.0,2232
Belgium,2021-03-08,B.1.177,106,4.75,2232
Belgium,2021-03-08,Beta,237,10.62,2232
Belgium,2021-03-08,Alpha,1342,60.13,2232
Belgium,2021-03-08,Gamma,80,3.58,2232
Belgium,2021-03-08,Delta,0,0.0,2232
Belgium,2021-03-08,Kappa,0,0.0,2232
Belgium,2021-03-08,Epsilon,0,0.0,2232
Belgium,2021-03-08,Eta,15,0.67,2232
Belgium,2021-03-08,Iota,0,0.0,2232
Belgium,2021-03-08,Lambda,0,0.0,2232
Belgium,2021-03-08,B.1.621,0,0.0,2232
Belgium,2021-03-08,S:677P.Pelican,,,2232
Belgium,2021-03-08,S:677H.Robin1,,,2232
Belgium,2021-03-08,others,246,11.03,2232
Belgium,2021-03-08,non_who,558,25.0,2232
Belgium,2021-03-22,B.1.160,44,1.5,2926
Belgium,2021-03-22,B.1.620,3,0.1,2926
Belgium,2021-03-22,B.1.258,1,0.03,2926
Belgium,2021-03-22,B.1.221,45,1.54,2926
Belgium,2021-03-22,B.1.1.302,,,2926
Belgium,2021-03-22,B.1.1.277,0,0.0,2926
Belgium,2021-03-22,B.1.1.519,0,0.0,2926
Belgium,2021-03-22,B.1.367,0,0.0,2926
Belgium,2021-03-22,B.1.177,23,0.79,2926
Belgium,2021-03-22,Beta,221,7.55,2926
Belgium,2021-03-22,Alpha,2197,75.09,2926
Belgium,2021-03-22,Gamma,140,4.78,2926
Belgium,2021-03-22,Delta,0,0.0,2926
Belgium,2021-03-22,Kappa,0,0.0,2926
Belgium,2021-03-22,Epsilon,0,0.0,2926
Belgium,2021-03-22,Eta,10,0.34,2926
Belgium,2021-03-22,Iota,0,0.0,2926
Belgium,2021-03-22,Lambda,0,0.0,2926
Belgium,2021-03-22,B.1.621,0,0.0,2926
Belgium,2021-03-22,S:677P.Pelican,,,2926
Belgium,2021-03-22,S:677H.Robin1,,,2926
Belgium,2021-03-22,others,242,8.28,2926
Belgium,2021-03-22,non_who,358,12.24,2926
Belgium,2021-04-05,B.1.160,24,0.7,3420
Belgium,2021-04-05,B.1.620,5,0.15,3420
Belgium,2021-04-05,B.1.258,0,0.0,3420
Belgium,2021-04-05,B.1.221,14,0.41,3420
Belgium,2021-04-05,B.1.1.302,,,3420
Belgium,2021-04-05,B.1.1.277,0,0.0,3420
Belgium,2021-04-05,B.1.1.519,0,0.0,3420
Belgium,2021-04-05,B.1.367,0,0.0,3420
Belgium,2021-04-05,B.1.177,13,0.38,3420
Belgium,2021-04-05,Beta,121,3.54,3420
Belgium,2021-04-05,Alpha,2802,81.93,3420
Belgium,2021-04-05,Gamma,216,6.32,3420
Belgium,2021-04-05,Delta,0,0.0,3420
Belgium,2021-04-05,Kappa,5,0.15,3420
Belgium,2021-04-05,Epsilon,0,0.0,3420
Belgium,2021-04-05,Eta,18,0.53,3420
Belgium,2021-04-05,Iota,0,0.0,3420
Belgium,2021-04-05,Lambda,0,0.0,3420
Belgium,2021-04-05,B.1.621,0,0.0,3420
Belgium,2021-04-05,S:677P.Pelican,,,3420
Belgium,2021-04-05,S:677H.Robin1,,,3420
Belgium,2021-04-05,others,202,5.89,3420
Belgium,2021-04-05,non_who,258,7.53,3420
Belgium,2021-04-19,B.1.160,3,0.1,2868
Belgium,2021-04-19,B.1.620,4,0.14,2868
Belgium,2021-04-19,B.1.258,1,0.03,2868
Belgium,2021-04-19,B.1.221,4,0.14,2868
Belgium,2021-04-19,B.1.1.302,,,2868
Belgium,2021-04-19,B.1.1.277,0,0.0,2868
Belgium,2021-04-19,B.1.1.519,0,0.0,2868
Belgium,2021-04-19,B.1.367,0,0.0,2868
Belgium,2021-04-19,B.1.177,2,0.07,2868
Belgium,2021-04-19,Beta,64,2.23,2868
Belgium,2021-04-19,Alpha,2346,81.8,2868
Belgium,2021-04-19,Gamma,281,9.8,2868
Belgium,2021-04-19,Delta,9,0.31,2868
Belgium,2021-04-19,Kappa,2,0.07,2868
Belgium,2021-04-19,Epsilon,0,0.0,2868
Belgium,2021-04-19,Eta,19,0.66,2868
Belgium,2021-04-19,Iota,0,0.0,2868
Belgium,2021-04-19,Lambda,0,0.0,2868
Belgium,2021-04-19,B.1.621,0,0.0,2868
Belgium,2021-04-19,S:677P.Pelican,,,2868
Belgium,2021-04-19,S:677H.Robin1,,,2868
Belgium,2021-04-19,others,133,4.65,2868
Belgium,2021-04-19,non_who,147,5.13,2868
Belgium,2021-05-03,B.1.160,6,0.18,3295
Belgium,2021-05-03,B.1.620,6,0.18,3295
Belgium,2021-05-03,B.1.258,1,0.03,3295
Belgium,2021-05-03,B.1.221,2,0.06,3295
Belgium,2021-05-03,B.1.1.302,,,3295
Belgium,2021-05-03,B.1.1.277,0,0.0,3295
Belgium,2021-05-03,B.1.1.519,0,0.0,3295
Belgium,2021-05-03,B.1.367,0,0.0,3295
Belgium,2021-05-03,B.1.177,4,0.12,3295
Belgium,2021-05-03,Beta,62,1.88,3295
Belgium,2021-05-03,Alpha,2653,80.52,3295
Belgium,2021-05-03,Gamma,272,8.25,3295
Belgium,2021-05-03,Delta,94,2.85,3295
Belgium,2021-05-03,Kappa,7,0.21,3295
Belgium,2021-05-03,Epsilon,0,0.0,3295
Belgium,2021-05-03,Eta,8,0.24,3295
Belgium,2021-05-03,Iota,0,0.0,3295
Belgium,2021-05-03,Lambda,0,0.0,3295
Belgium,2021-05-03,B.1.621,0,0.0,3295
Belgium,2021-05-03,S:677P.Pelican,,,3295
Belgium,2021-05-03,S:677H.Robin1,,,3295
Belgium,2021-05-03,others,180,5.48,3295
Belgium,2021-05-03,non_who,199,6.05,3295
Belgium,2021-05-17,B.1.160,1,0.03,3068
Belgium,2021-05-17,B.1.620,5,0.16,3068
Belgium,2021-05-17,B.1.258,0,0.0,3068
Belgium,2021-05-17,B.1.221,2,0.07,3068
Belgium,2021-05-17,B.1.1.302,,,3068
Belgium,2021-05-17,B.1.1.277,0,0.0,3068
Belgium,2021-05-17,B.1.1.519,0,0.0,3068
Belgium,2021-05-17,B.1.367,0,0.0,3068
Belgium,2021-05-17,B.1.177,2,0.07,3068
Belgium,2021-05-17,Beta,67,2.18,3068
Belgium,2021-05-17,Alpha,2475,80.67,3068
Belgium,2021-05-17,Gamma,310,10.1,3068
Belgium,2021-05-17,Delta,90,2.93,3068
Belgium,2021-05-17,Kappa,3,0.1,3068
Belgium,2021-05-17,Epsilon,0,0.0,3068
Belgium,2021-05-17,Eta,3,0.1,3068
Belgium,2021-05-17,Iota,0,0.0,3068
Belgium,2021-05-17,Lambda,0,0.0,3068
Belgium,2021-05-17,B.1.621,0,0.0,3068
Belgium,2021-05-17,S:677P.Pelican,,,3068
Belgium,2021-05-17,S:677H.Robin1,,,3068
Belgium,2021-05-17,others,110,3.59,3068
Belgium,2021-05-17,non_who,120,3.92,3068
Belgium,2021-05-31,B.1.160,0,0.0,2855
Belgium,2021-05-31,B.1.620,2,0.07,2855
Belgium,2021-05-31,B.1.258,0,0.0,2855
Belgium,2021-05-31,B.1.221,2,0.07,2855
Belgium,2021-05-31,B.1.1.302,,,2855
Belgium,2021-05-31,B.1.1.277,0,0.0,2855
Belgium,2021-05-31,B.1.1.519,0,0.0,2855
Belgium,2021-05-31,B.1.367,0,0.0,2855
Belgium,2021-05-31,B.1.177,1,0.04,2855
Belgium,2021-05-31,Beta,22,0.77,2855
Belgium,2021-05-31,Alpha,2305,80.74,2855
Belgium,2021-05-31,Gamma,290,10.16,2855
Belgium,2021-05-31,Delta,151,5.29,2855
Belgium,2021-05-31,Kappa,0,0.0,2855
Belgium,2021-05-31,Epsilon,0,0.0,2855
Belgium,2021-05-31,Eta,1,0.04,2855
Belgium,2021-05-31,Iota,0,0.0,2855
Belgium,2021-05-31,Lambda,0,0.0,2855
Belgium,2021-05-31,B.1.621,2,0.07,2855
Belgium,2021-05-31,S:677P.Pelican,,,2855
Belgium,2021-05-31,S:677H.Robin1,,,2855
Belgium,2021-05-31,others,79,2.75,2855
Belgium,2021-05-31,non_who,86,3.0,2855
Belgium,2021-06-14,B.1.160,0,0.0,1943
Belgium,2021-06-14,B.1.620,6,0.31,1943
Belgium,2021-06-14,B.1.258,0,0.0,1943
Belgium,2021-06-14,B.1.221,0,0.0,1943
Belgium,2021-06-14,B.1.1.302,,,1943
Belgium,2021-06-14,B.1.1.277,0,0.0,1943
Belgium,2021-06-14,B.1.1.519,1,0.05,1943
Belgium,2021-06-14,B.1.367,0,0.0,1943
Belgium,2021-06-14,B.1.177,0,0.0,1943
Belgium,2021-06-14,Beta,18,0.93,1943
Belgium,2021-06-14,Alpha,1433,73.75,1943
Belgium,2021-06-14,Gamma,203,10.45,1943
Belgium,2021-06-14,Delta,247,12.71,1943
Belgium,2021-06-14,Kappa,0,0.0,1943
Belgium,2021-06-14,Epsilon,0,0.0,1943
Belgium,2021-06-14,Eta,0,0.0,1943
Belgium,2021-06-14,Iota,0,0.0,1943
Belgium,2021-06-14,Lambda,0,0.0,1943
Belgium,2021-06-14,B.1.621,9,0.46,1943
Belgium,2021-06-14,S:677P.Pelican,,,1943
Belgium,2021-06-14,S:677H.Robin1,,,1943
Belgium,2021-06-14,others,26,1.34,1943
Belgium,2021-06-14,non_who,42,2.16,1943
Belgium,2021-06-28,B.1.160,0,0.0,964
Belgium,2021-06-28,B.1.620,0,0.0,964
Belgium,2021-06-28,B.1.258,0,0.0,964
Belgium,2021-06-28,B.1.221,0,0.0,964
Belgium,2021-06-28,B.1.1.302,,,964
Belgium,2021-06-28,B.1.1.277,0,0.0,964
Belgium,2021-06-28,B.1.1.519,0,0.0,964
Belgium,2021-06-28,B.1.367,0,0.0,964
Belgium,2021-06-28,B.1.177,0,0.0,964
Belgium,2021-06-28,Beta,6,0.62,964
Belgium,2021-06-28,Alpha,538,55.81,964
Belgium,2021-06-28,Gamma,42,4.36,964
Belgium,2021-06-28,Delta,359,37.24,964
Belgium,2021-06-28,Kappa,0,0.0,964
Belgium,2021-06-28,Epsilon,0,0.0,964
Belgium,2021-06-28,Eta,2,0.21,964
Belgium,2021-06-28,Iota,0,0.0,964
Belgium,2021-06-28,Lambda,2,0.21,964
Belgium,2021-06-28,B.1.621,2,0.21,964
Belgium,2021-06-28,S:677P.Pelican,,,964
Belgium,2021-06-28,S:677H.Robin1,,,964
Belgium,2021-06-28,others,13,1.34,964
Belgium,2021-06-28,non_who,15,1.55,964
Belgium,2021-07-12,B.1.160,1,0.06,1599
Belgium,2021-07-12,B.1.620,2,0.13,1599
Belgium,2021-07-12,B.1.258,0,0.0,1599
Belgium,2021-07-12,B.1.221,0,0.0,1599
Belgium,2021-07-12,B.1.1.302,,,1599
Belgium,2021-07-12,B.1.1.277,0,0.0,1599
Belgium,2021-07-12,B.1.1.519,0,0.0,1599
Belgium,2021-07-12,B.1.367,0,0.0,1599
Belgium,2021-07-12,B.1.177,0,0.0,1599
Belgium,2021-07-12,Beta,3,0.19,1599
Belgium,2021-07-12,Alpha,335,20.95,1599
Belgium,2021-07-12,Gamma,45,2.81,1599
Belgium,2021-07-12,Delta,1193,74.61,1599
Belgium,2021-07-12,Kappa,0,0.0,1599
Belgium,2021-07-12,Epsilon,0,0.0,1599
Belgium,2021-07-12,Eta,0,0.0,1599
Belgium,2021-07-12,Iota,1,0.06,1599
Belgium,2021-07-12,Lambda,0,0.0,1599
Belgium,2021-07-12,B.1.621,2,0.13,1599
Belgium,2021-07-12,S:677P.Pelican,,,1599
Belgium,2021-07-12,S:677H.Robin1,,,1599
Belgium,2021-07-12,others,17,1.06,1599
Belgium,2021-07-12,non_who,22,1.38,1599
Belgium,2021-07-26,B.1.160,0,0.0,1822
Belgium,2021-07-26,B.1.620,2,0.11,1822
Belgium,2021-07-26,B.1.258,0,0.0,1822
Belgium,2021-07-26,B.1.221,0,0.0,1822
Belgium,2021-07-26,B.1.1.302,,,1822
Belgium,2021-07-26,B.1.1.277,0,0.0,1822
Belgium,2021-07-26,B.1.1.519,0,0.0,1822
Belgium,2021-07-26,B.1.367,0,0.0,1822
Belgium,2021-07-26,B.1.177,0,0.0,1822
Belgium,2021-07-26,Beta,5,0.27,1822
Belgium,2021-07-26,Alpha,99,5.43,1822
Belgium,2021-07-26,Gamma,46,2.52,1822
Belgium,2021-07-26,Delta,1643,90.18,1822
Belgium,2021-07-26,Kappa,0,0.0,1822
Belgium,2021-07-26,Epsilon,0,0.0,1822
Belgium,2021-07-26,Eta,1,0.05,1822
Belgium,2021-07-26,Iota,0,0.0,1822
Belgium,2021-07-26,Lambda,6,0.33,1822
Belgium,2021-07-26,B.1.621,18,0.99,1822
Belgium,2021-07-26,S:677P.Pelican,,,1822
Belgium,2021-07-26,S:677H.Robin1,,,1822
Belgium,2021-07-26,others,2,0.12,1822
Belgium,2021-07-26,non_who,22,1.22,1822
Belgium,2021-08-09,B.1.160,0,0.0,634
Belgium,2021-08-09,B.1.620,0,0.0,634
Belgium,2021-08-09,B.1.258,0,0.0,634
Belgium,2021-08-09,B.1.221,0,0.0,634
Belgium,2021-08-09,B.1.1.302,,,634
Belgium,2021-08-09,B.1.1.277,0,0.0,634
Belgium,2021-08-09,B.1.1.519,0,0.0,634
Belgium,2021-08-09,B.1.367,0,0.0,634
Belgium,2021-08-09,B.1.177,0,0.0,634
Belgium,2021-08-09,Beta,0,0.0,634
Belgium,2021-08-09,Alpha,3,0.47,634
Belgium,2021-08-09,Gamma,5,0.79,634
Belgium,2021-08-09,Delta,624,98.42,634
