Country,Year,0-17,18-24,18-29,25-34,25-49,30-39,35-44,40-49,45-54,50-54,50-59,55-59,55-64,60-64,60-69,65-69,65-74,70-74,70-79,75+,75-79,80+
Austria,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02
Austria,18,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.07,0.0,0.0,0.3
Austria,25,0.0,0.11,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.97
Austria,32,0.0,0.5,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.14,0.0,0.0,4.75
Austria,39,0.0,0.98,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,1.67,0.0,0.0,0.0,1.98,0.0,0.0,9.68
Austria,46,0.0,1.22,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,1.94,0.0,0.0,0.0,2.39,0.0,0.0,12.63
Austria,53,0.0,1.37,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,2.17,0.0,0.0,0.0,2.58,0.0,0.0,13.24
Austria,60,0.0,1.45,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.76,0.0,0.0,14.08
Austria,67,0.0,1.51,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,2.47,0.0,0.0,0.0,3.15,0.0,0.0,17.98
Austria,74,0.0,1.56,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,2.71,0.0,0.0,0.0,3.7,0.0,0.0,25.23
Austria,81,0.0,1.64,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.71,0.0,0.0,40.01
Austria,88,0.0,1.77,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,3.83,0.0,0.0,0.0,6.88,0.0,0.0,49.69
Austria,95,0.0,2.51,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,5.62,0.0,0.0,0.0,11.05,0.0,0.0,57.39
Austria,102,0.0,2.89,0.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0,7.26,0.0,0.0,0.0,15.32,0.0,0.0,60.61
Austria,109,0.0,3.06,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,7.38,0.0,0.0,0.0,7.94,0.0,0.0,0.0,17.88,0.0,0.0,64.29
Austria,116,0.0,3.35,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,9.03,0.0,0.0,0.0,22.42,0.0,0.0,64.98
Austria,123,0.0,4.01,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,11.29,0.0,0.0,0.0,29.09,0.0,0.0,66.17
Austria,130,0.0,4.83,0.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,10.14,0.0,0.0,0.0,13.58,0.0,0.0,0.0,32.99,0.0,0.0,66.95
Austria,137,0.0,6.08,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,0.0,17.85,0.0,0.0,0.0,38.25,0.0,0.0,70.36
Austria,144,0.0,7.56,0.0,0.0,10.78,0.0,0.0,0.0,0.0,0.0,15.93,0.0,0.0,0.0,23.21,0.0,0.0,0.0,44.81,0.0,0.0,71.54
Austria,151,0.0,9.24,0.0,0.0,13.26,0.0,0.0,0.0,0.0,0.0,19.93,0.0,0.0,0.0,30.86,0.0,0.0,0.0,50.72,0.0,0.0,72.57
Belgium,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07
Belgium,25,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.34,0.0,0.0,2.1
Belgium,32,0.0,0.21,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.67,0.0,0.0,0.0,1.48,0.0,0.0,9.89
Belgium,39,0.0,0.89,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.53,0.0,0.0,0.0,2.48,0.0,0.0,14.37
Belgium,46,0.0,1.41,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,2.06,0.0,0.0,0.0,2.88,0.0,0.0,15.62
Belgium,53,0.0,1.64,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,2.37,0.0,0.0,0.0,3.1,0.0,0.0,16.28
Belgium,60,0.0,1.83,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,2.65,0.0,0.0,0.0,3.22,0.0,0.0,16.57
Belgium,67,0.0,2.21,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,3.07,0.0,0.0,0.0,3.38,0.0,0.0,16.74
Belgium,74,0.0,2.68,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,3.54,0.0,0.0,0.0,3.53,0.0,0.0,16.88
Belgium,81,0.0,3.16,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,4.23,0.0,0.0,0.0,4.01,0.0,0.0,17.87
Belgium,88,0.0,3.59,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,5.32,0.0,0.0,0.0,4.85,0.0,0.0,18.88
Belgium,95,0.0,3.83,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,7.45,0.0,0.0,0.0,5.93,0.0,0.0,0.0,6.2,0.0,0.0,21.25
Belgium,102,0.0,4.01,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,6.53,0.0,0.0,0.0,8.17,0.0,0.0,28.85
Belgium,109,0.0,4.12,0.0,0.0,6.23,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,6.86,0.0,0.0,0.0,9.05,0.0,0.0,29.54
Belgium,116,0.0,4.31,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,8.32,0.0,0.0,0.0,7.9,0.0,0.0,0.0,12.73,0.0,0.0,32.66
Belgium,123,0.0,4.61,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0.0,10.07,0.0,0.0,0.0,19.97,0.0,0.0,51.8
Belgium,130,0.0,4.96,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,12.58,0.0,0.0,0.0,39.24,0.0,0.0,57.64
Belgium,137,0.0,5.94,0.0,0.0,8.95,0.0,0.0,0.0,0.0,0.0,12.57,0.0,0.0,0.0,18.71,0.0,0.0,0.0,51.58,0.0,0.0,59.75
Belgium,144,0.0,7.02,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,17.18,0.0,0.0,0.0,29.88,0.0,0.0,0.0,60.79,0.0,0.0,61.19
Belgium,151,0.0,7.44,0.0,0.0,11.86,0.0,0.0,0.0,0.0,0.0,18.95,0.0,0.0,0.0,34.88,0.0,0.0,0.0,61.9,0.0,0.0,62.1
Bulgaria,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,18,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.04,0.0,0.0,0.01
Bulgaria,25,0.0,0.04,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.12,0.0,0.0,0.04
Bulgaria,32,0.0,0.05,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.16,0.0,0.0,0.05
Bulgaria,39,0.0,0.06,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.2,0.0,0.0,0.06
Bulgaria,46,0.0,0.07,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.28,0.0,0.0,0.12
Bulgaria,53,0.0,0.09,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.4,0.0,0.0,0.28
Bulgaria,60,0.0,0.11,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.5,0.0,0.0,0.39
Bulgaria,67,0.0,0.14,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.59,0.0,0.0,0.45
Bulgaria,74,0.0,0.2,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.82,0.0,0.0,0.56
Bulgaria,81,0.0,0.29,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,2.42,0.0,0.0,0.0,1.15,0.0,0.0,0.69
Bulgaria,88,0.0,0.36,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,2.71,0.0,0.0,0.0,1.38,0.0,0.0,0.83
Bulgaria,95,0.0,0.43,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,2.98,0.0,0.0,0.0,1.56,0.0,0.0,0.93
Bulgaria,102,0.0,0.52,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,3.31,0.0,0.0,0.0,1.78,0.0,0.0,1.08
Bulgaria,109,0.0,0.71,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,4.11,0.0,0.0,0.0,2.47,0.0,0.0,1.5
Bulgaria,116,0.0,0.95,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,5.43,0.0,0.0,0.0,3.93,0.0,0.0,2.38
Bulgaria,123,0.0,1.3,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,7.56,0.0,0.0,0.0,6.39,0.0,0.0,3.8
Bulgaria,130,0.0,1.83,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.0,0.0,10.89,0.0,0.0,0.0,10.57,0.0,0.0,6.39
Bulgaria,137,0.0,2.36,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0,13.15,0.0,0.0,0.0,13.36,0.0,0.0,8.1
Bulgaria,144,0.0,2.88,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,11.73,0.0,0.0,0.0,14.42,0.0,0.0,0.0,14.71,0.0,0.0,8.96
Croatia,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.09
Croatia,18,0.0,0.04,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.37,0.0,0.0,1.49
Croatia,25,0.0,0.12,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.72,0.0,0.0,2.43
Croatia,32,0.0,0.21,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.1,0.0,0.0,3.17
Croatia,39,0.0,0.3,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,1.42,0.0,0.0,0.0,1.55,0.0,0.0,3.95
Croatia,46,0.0,0.32,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,1.56,0.0,0.0,0.0,1.75,0.0,0.0,4.26
Croatia,53,0.0,0.33,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,1.63,0.0,0.0,0.0,1.86,0.0,0.0,4.39
Croatia,60,0.0,0.35,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,1.76,0.0,0.0,0.0,2.04,0.0,0.0,4.69
Croatia,67,0.0,0.42,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,2.08,0.0,0.0,0.0,2.55,0.0,0.0,5.77
Croatia,74,0.0,0.47,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.53,0.0,0.0,0.0,3.51,0.0,0.0,7.4
Croatia,81,0.0,0.49,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,2.84,0.0,0.0,0.0,4.18,0.0,0.0,8.46
Croatia,88,0.0,0.52,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,3.24,0.0,0.0,0.0,5.29,0.0,0.0,10.06
Croatia,95,0.0,0.55,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,3.74,0.0,0.0,0.0,6.72,0.0,0.0,11.6
Croatia,102,0.0,0.61,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,5.07,0.0,0.0,0.0,10.14,0.0,0.0,15.07
Croatia,109,0.0,0.66,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,6.54,0.0,0.0,0.0,13.28,0.0,0.0,17.47
Croatia,116,0.0,0.75,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0,0.0,8.44,0.0,0.0,0.0,16.88,0.0,0.0,20.15
Croatia,123,0.0,0.95,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,11.31,0.0,0.0,0.0,22.24,0.0,0.0,24.59
Croatia,130,0.0,1.09,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,7.34,0.0,0.0,0.0,14.72,0.0,0.0,0.0,28.01,0.0,0.0,29.74
Croatia,137,0.0,1.31,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,18.24,0.0,0.0,0.0,33.42,0.0,0.0,34.61
Croatia,144,0.0,1.67,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0,11.14,0.0,0.0,0.0,23.22,0.0,0.0,0.0,39.59,0.0,0.0,37.85
Croatia,151,0.0,1.71,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,23.48,0.0,0.0,0.0,39.93,0.0,0.0,38.0
Cyprus,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,11,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.58
Cyprus,18,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.52,0.0,0.0,2.6
Cyprus,25,0.0,0.04,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.84,0.0,0.0,5.21
Cyprus,32,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,1.11,0.0,0.0,0.0,1.12,0.0,0.0,13.97
Cyprus,39,0.0,0.06,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.34,0.0,0.0,25.37
Cyprus,46,0.0,0.07,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.53,0.0,0.0,37.21
Cyprus,53,0.0,0.08,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.51,0.0,0.0,0.0,1.84,0.0,0.0,45.98
Cyprus,60,0.0,0.09,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.7,0.0,0.0,0.0,3.1,0.0,0.0,59.64
Cyprus,67,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,1.77,0.0,0.0,0.0,5.04,0.0,0.0,67.38
Cyprus,74,0.0,0.1,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,1.79,0.0,0.0,0.0,10.96,0.0,0.0,68.43
Cyprus,81,0.0,0.1,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,1.88,0.0,0.0,0.0,16.39,0.0,0.0,68.95
Cyprus,88,0.0,0.1,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,3.96,0.0,0.0,0.0,21.63,0.0,0.0,69.79
Cyprus,95,0.0,0.1,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,5.76,0.0,0.0,0.0,26.76,0.0,0.0,70.55
Cyprus,102,0.0,0.11,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,9.61,0.0,0.0,0.0,29.3,0.0,0.0,71.33
Cyprus,109,0.0,0.14,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,10.79,0.0,0.0,0.0,29.64,0.0,0.0,71.48
Cyprus,116,0.0,0.29,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,16.05,0.0,0.0,0.0,30.82,0.0,0.0,72.0
Cyprus,123,0.0,0.34,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0,23.25,0.0,0.0,0.0,32.08,0.0,0.0,72.5
Cyprus,130,0.0,0.45,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,21.26,0.0,0.0,0.0,29.71,0.0,0.0,0.0,37.61,0.0,0.0,74.04
Cyprus,137,0.0,0.55,0.0,0.0,10.84,0.0,0.0,0.0,0.0,0.0,28.09,0.0,0.0,0.0,34.8,0.0,0.0,0.0,57.08,0.0,0.0,77.58
Cyprus,144,0.0,0.65,0.0,0.0,17.31,0.0,0.0,0.0,0.0,0.0,35.47,0.0,0.0,0.0,43.71,0.0,0.0,0.0,71.04,0.0,0.0,79.73
Cyprus,151,0.0,0.7,0.0,0.0,22.38,0.0,0.0,0.0,0.0,0.0,36.64,0.0,0.0,0.0,47.09,0.0,0.0,0.0,75.66,0.0,0.0,80.48
Czechia,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,11,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,18,0.0,0.06,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.06,0.0,0.0,0.14
Czechia,25,0.0,0.17,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.17,0.0,0.0,0.35
Czechia,32,0.0,0.43,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.57,0.0,0.0,2.06
Czechia,39,0.0,0.61,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,1.45,0.0,0.0,0.0,1.05,0.0,0.0,9.39
Czechia,46,0.0,0.71,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,1.71,0.0,0.0,0.0,1.34,0.0,0.0,14.92
Czechia,53,0.0,0.78,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,1.86,0.0,0.0,0.0,1.5,0.0,0.0,19.22
Czechia,60,0.0,0.83,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,1.97,0.0,0.0,0.0,1.64,0.0,0.0,22.41
Czechia,67,0.0,0.91,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,2.18,0.0,0.0,0.0,1.88,0.0,0.0,27.18
Czechia,74,0.0,1.05,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,2.47,0.0,0.0,0.0,2.25,0.0,0.0,35.31
Czechia,81,0.0,1.2,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,3.15,0.0,0.0,0.0,4.05,0.0,0.0,42.59
Czechia,88,0.0,1.47,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.09,0.0,0.0,47.64
Czechia,95,0.0,1.82,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,4.69,0.0,0.0,0.0,18.16,0.0,0.0,50.63
Czechia,102,0.0,2.11,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,0.0,5.38,0.0,0.0,0.0,26.35,0.0,0.0,52.82
Czechia,109,0.0,2.33,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,6.06,0.0,0.0,0.0,30.6,0.0,0.0,54.16
Czechia,116,0.0,2.48,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,6.77,0.0,0.0,0.0,33.45,0.0,0.0,55.15
Czechia,123,0.0,2.57,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,7.49,0.0,0.0,0.0,35.27,0.0,0.0,56.09
Czechia,130,0.0,2.66,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,8.1,0.0,0.0,0.0,36.74,0.0,0.0,57.98
Czechia,137,0.0,2.88,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,9.46,0.0,0.0,0.0,41.35,0.0,0.0,60.49
Czechia,144,0.0,3.29,0.0,0.0,7.35,0.0,0.0,0.0,0.0,0.0,12.74,0.0,0.0,0.0,13.23,0.0,0.0,0.0,50.3,0.0,0.0,63.75
Czechia,151,0.0,3.55,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,17.39,0.0,0.0,0.0,54.31,0.0,0.0,65.4
Denmark,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,11,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.08
Denmark,18,0.0,0.11,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.61,0.0,0.0,3.44
Denmark,25,0.0,0.39,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.7,0.0,0.0,9.14
Denmark,32,0.0,0.62,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,3.07,0.0,0.0,0.0,3.04,0.0,0.0,14.06
Denmark,39,0.0,0.78,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,3.63,0.0,0.0,0.0,3.64,0.0,0.0,16.34
Denmark,46,0.0,0.83,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,3.81,0.0,0.0,0.0,3.87,0.0,0.0,16.67
Denmark,53,0.0,0.89,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,3.99,0.0,0.0,0.0,4.18,0.0,0.0,17.65
Denmark,60,0.0,0.93,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,4.16,0.0,0.0,0.0,4.42,0.0,0.0,22.74
Denmark,67,0.0,1.01,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,4.64,0.0,0.0,0.0,5.3,0.0,0.0,38.21
Denmark,74,0.0,1.17,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,5.91,0.0,0.0,0.0,7.06,0.0,0.0,48.67
