Country,Year,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,B.1.621,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,S:677H.Robin1,S:677P.Pelican,non_who,others
United Kingdom,335,40.23,0.0,0.0,0.01,1.01,49.87,0.19,1.51,0.0,0.0,0.0,0.08,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,59.68,7.08
United Kingdom,349,63.56,0.0,0.0,0.0,0.54,30.58,0.1,1.0,0.01,0.0,0.0,0.26,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,36.17,3.95
United Kingdom,356,75.47,0.0,0.0,0.01,0.37,20.9,0.14,0.4,0.0,0.0,0.0,0.21,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,24.26,2.44
United Kingdom,370,83.34,0.02,0.0,0.01,0.1,14.28,0.05,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,16.33,1.63
United Kingdom,384,91.89,0.0,0.0,0.01,0.06,6.75,0.01,0.1,0.0,0.0,0.0,0.14,0.0,0.01,0.1,0.01,0.0,0.0,0.0,0.0,0.0,7.85,0.92
United Kingdom,398,95.89,0.0,0.0,0.0,0.03,3.18,0.02,0.07,0.0,0.0,0.0,0.15,0.01,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0,3.82,0.52
United Kingdom,412,97.21,0.0,0.0,0.01,0.01,1.17,0.01,0.06,0.0,0.01,0.0,0.2,0.0,0.01,0.33,0.02,0.0,0.04,0.01,0.0,0.0,2.17,0.9
United Kingdom,426,97.95,0.0,0.0,0.0,0.02,0.5,0.01,0.03,0.0,0.01,0.0,0.31,0.01,0.01,0.27,0.05,0.03,0.09,0.0,0.0,0.0,1.28,0.71
United Kingdom,440,98.39,0.0,0.0,0.0,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.09,0.01,0.17,0.05,0.0,0.18,0.0,0.0,0.0,0.68,0.52
United Kingdom,454,95.5,0.0,0.0,0.03,0.0,0.09,0.0,0.01,0.0,0.01,0.0,0.77,1.52,0.0,0.2,0.23,0.02,0.74,0.0,0.03,0.01,1.02,0.85
United Kingdom,468,87.55,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.01,0.0,0.77,9.09,0.0,0.29,0.28,0.03,1.02,0.0,0.04,0.0,0.98,0.83
United Kingdom,482,64.03,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.43,33.69,0.01,0.21,0.18,0.0,0.22,0.01,0.0,0.0,1.22,1.13
United Kingdom,496,25.94,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.11,73.29,0.0,0.02,0.09,0.0,0.13,0.0,0.02,0.0,0.42,0.37
United Kingdom,510,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,90.47,0.0,0.0,0.04,0.0,0.01,0.0,0.04,0.0,0.2,0.16
United Kingdom,524,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,98.1,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.2,0.12
United Kingdom,538,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06
United States,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98,99.98
United States,125,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98,99.98
United States,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
United States,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
United States,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
United States,181,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89,99.89
United States,195,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,99.9
United States,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,99.98,99.96
United States,223,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.34,0.0,99.97,99.56
United States,237,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.62,0.0,99.82,99.17
United States,251,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.76,0.0,99.83,97.99
United States,265,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.93,0.0,99.86,98.84
United States,279,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,1.03,0.1,99.68,98.45
United States,293,0.05,0.0,0.0,0.03,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.39,0.36,99.3,97.48
United States,307,0.04,0.0,0.0,0.03,0.03,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.01,0.0,0.0,1.31,0.44,98.77,96.86
United States,321,0.04,0.0,0.0,0.07,0.01,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.07,0.0,0.0,1.44,0.77,96.83,94.47
United States,335,0.12,0.0,0.0,0.12,0.04,0.18,0.0,0.11,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.13,0.0,0.0,1.7,2.37,94.47,89.94
United States,349,0.83,0.0,0.0,0.34,0.01,0.18,0.02,0.06,0.0,0.0,0.0,0.01,0.0,8.01,0.01,0.0,0.36,0.0,0.0,2.54,1.69,90.79,85.95
United States,356,1.24,0.0,0.0,0.78,0.03,0.14,0.0,0.07,0.0,0.0,0.0,0.03,0.0,11.76,0.02,0.01,0.51,0.0,0.0,2.66,1.92,86.43,80.84
United States,370,2.09,0.0,0.0,1.7,0.06,0.13,0.01,0.04,0.0,0.0,0.0,0.03,0.0,15.05,0.06,0.03,0.73,0.0,0.0,2.18,1.96,82.0,75.92
United States,384,4.86,0.0,0.0,2.41,0.02,0.15,0.01,0.02,0.0,0.0,0.0,0.12,0.0,23.9,0.09,0.02,2.21,0.0,0.03,1.92,1.72,68.79,62.54
United States,398,10.56,0.0,0.0,3.12,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.22,0.0,19.37,0.06,0.07,3.73,0.0,0.04,2.29,1.73,65.95,58.71
United States,412,21.82,0.0,0.0,4.08,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.38,0.0,18.6,0.28,0.36,5.36,0.01,0.06,2.09,1.87,53.14,45.04
United States,426,35.99,0.0,0.0,4.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.55,0.01,15.68,0.35,1.12,8.49,0.04,0.11,1.36,0.93,37.66,31.32
United States,440,51.89,0.0,0.0,3.66,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.68,0.04,10.12,0.38,3.06,11.76,0.06,0.15,0.65,0.36,21.87,17.17
United States,454,61.25,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.71,0.28,6.18,0.36,5.59,11.47,0.15,0.18,0.29,0.2,13.81,10.64
United States,468,66.04,0.0,0.0,1.76,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.68,1.14,3.84,0.35,8.19,10.39,0.15,0.22,0.1,0.1,8.99,6.96
United States,482,67.86,0.0,0.0,1.36,0.01,0.0,0.0,0.0,0.0,0.0,0.13,0.65,2.26,2.31,0.24,9.93,8.93,0.07,0.23,0.04,0.04,7.51,5.91
United States,496,64.26,0.0,0.0,0.97,0.0,0.0,0.0,0.01,0.0,0.02,0.34,0.6,6.29,1.24,0.15,12.06,7.71,0.02,0.29,0.01,0.01,7.38,6.01
United States,510,51.67,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.26,21.37,0.81,0.13,12.94,5.96,0.0,0.29,0.01,0.01,6.57,5.17
United States,524,33.8,0.0,0.0,0.34,0.03,0.0,0.0,0.0,0.0,0.0,0.73,0.1,47.08,0.37,0.0,10.82,2.3,0.0,0.31,0.03,0.03,5.2,4.05
United States,538,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,81.99,0.0,0.0,3.11,0.0,0.0,0.0,0.62,0.0,2.48,1.86
Uruguay,370,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,93.94
Uruguay,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Uruguay,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,0.0,0.0,0.0,0.0,0.0,77.17,77.17
Uruguay,426,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89,0.0,0.0,0.0,0.0,0.0,11.11,9.26
Uruguay,440,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0
Uruguay,454,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.74,0.0,0.0,1.05,0.0,0.0,24.21,22.11
Zambia,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Zambia,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Zambia,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Zambia,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Zambia,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.03
Zambia,398,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89
Zambia,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zimbabwe,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Zimbabwe,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.62,97.62
Zimbabwe,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12,23.12
Zimbabwe,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,4.39
Zimbabwe,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26
Zimbabwe,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
