date,vaccine,total_vaccinations,location
2021-07-15,Oxford/AstraZeneca,11979745,South Korea
2021-07-15,Pfizer/BioNTech,8014384,South Korea
2021-07-16,Johnson&Johnson,1129777,South Korea
2021-07-16,Moderna,63616,South Korea
2021-07-16,Oxford/AstraZeneca,12107250,South Korea
2021-07-16,Pfizer/BioNTech,8205485,South Korea
2021-07-17,Johnson&Johnson,1129777,South Korea
2021-07-17,Moderna,63616,South Korea
2021-07-17,Oxford/AstraZeneca,12134352,South Korea
2021-07-17,Pfizer/BioNTech,8249619,South Korea
2021-07-18,Johnson&Johnson,1129777,South Korea
2021-07-18,Moderna,63616,South Korea
2021-07-18,Oxford/AstraZeneca,12134832,South Korea
2021-07-18,Pfizer/BioNTech,8252070,South Korea
2021-07-19,Johnson&Johnson,1129777,South Korea
2021-07-19,Moderna,64074,South Korea
2021-07-19,Oxford/AstraZeneca,12196463,South Korea
2021-07-19,Pfizer/BioNTech,8421336,South Korea
2021-07-20,Johnson&Johnson,1129777,South Korea
2021-07-20,Moderna,65100,South Korea
2021-07-20,Oxford/AstraZeneca,12250112,South Korea
2021-07-20,Pfizer/BioNTech,8578707,South Korea
2021-07-21,Johnson&Johnson,1129777,South Korea
2021-07-21,Moderna,67605,South Korea
2021-07-21,Oxford/AstraZeneca,12279033,South Korea
2021-07-21,Pfizer/BioNTech,8726210,South Korea
2021-07-22,Johnson&Johnson,1129777,South Korea
2021-07-22,Moderna,69486,South Korea
2021-07-22,Oxford/AstraZeneca,12334685,South Korea
2021-07-22,Pfizer/BioNTech,8868946,South Korea
2021-07-23,Johnson&Johnson,1129777,South Korea
2021-07-23,Moderna,78253,South Korea
2021-07-23,Oxford/AstraZeneca,12382530,South Korea
2021-07-23,Pfizer/BioNTech,9018642,South Korea
2021-07-24,Johnson&Johnson,1129777,South Korea
2021-07-24,Moderna,78979,South Korea
2021-07-24,Oxford/AstraZeneca,12392511,South Korea
2021-07-24,Pfizer/BioNTech,9048298,South Korea
2021-07-25,Johnson&Johnson,1129777,South Korea
2021-07-25,Moderna,78979,South Korea
2021-07-25,Oxford/AstraZeneca,12392567,South Korea
2021-07-25,Pfizer/BioNTech,9049912,South Korea
2021-07-26,Johnson&Johnson,1129777,South Korea
2021-07-26,Moderna,359564,South Korea
2021-07-26,Oxford/AstraZeneca,12406036,South Korea
2021-07-26,Pfizer/BioNTech,9439780,South Korea
2021-07-27,Johnson&Johnson,1129777,South Korea
2021-07-27,Moderna,509349,South Korea
2021-07-27,Oxford/AstraZeneca,12415879,South Korea
2021-07-27,Pfizer/BioNTech,9710721,South Korea
2021-07-28,Johnson&Johnson,1129777,South Korea
2021-07-28,Moderna,608051,South Korea
2021-07-28,Oxford/AstraZeneca,12422829,South Korea
2021-07-28,Pfizer/BioNTech,10127656,South Korea
2021-07-29,Johnson&Johnson,1129777,South Korea
2021-07-29,Moderna,695161,South Korea
2021-07-29,Oxford/AstraZeneca,12433019,South Korea
2021-07-29,Pfizer/BioNTech,10421254,South Korea
2021-07-30,Johnson&Johnson,1129777,South Korea
2021-07-30,Moderna,819130,South Korea
2021-07-30,Oxford/AstraZeneca,12440625,South Korea
2021-07-30,Pfizer/BioNTech,10846916,South Korea
2021-07-31,Johnson&Johnson,1129777,South Korea
2021-07-31,Moderna,888783,South Korea
2021-07-31,Oxford/AstraZeneca,12441113,South Korea
2021-07-31,Pfizer/BioNTech,11005895,South Korea
2021-08-01,Johnson&Johnson,1129777,South Korea
2021-08-01,Moderna,897085,South Korea
2021-08-01,Oxford/AstraZeneca,12441123,South Korea
2021-08-01,Pfizer/BioNTech,11026083,South Korea
2021-08-02,Johnson&Johnson,1129777,South Korea
2021-08-02,Moderna,915379,South Korea
2021-08-02,Oxford/AstraZeneca,12445862,South Korea
2021-08-02,Pfizer/BioNTech,11516210,South Korea
2021-08-03,Johnson&Johnson,1129777,South Korea
2021-08-03,Moderna,926762,South Korea
2021-08-03,Oxford/AstraZeneca,12452345,South Korea
2021-08-03,Pfizer/BioNTech,11825967,South Korea
2021-08-04,Johnson&Johnson,1129777,South Korea
2021-08-04,Moderna,936041,South Korea
2021-08-04,Oxford/AstraZeneca,12458326,South Korea
2021-08-04,Pfizer/BioNTech,12087058,South Korea
2021-08-05,Johnson&Johnson,1129777,South Korea
2021-08-05,Moderna,946177,South Korea
2021-08-05,Oxford/AstraZeneca,12478102,South Korea
2021-08-05,Pfizer/BioNTech,12377585,South Korea
2021-08-06,Johnson&Johnson,1129777,South Korea
2021-08-06,Moderna,961537,South Korea
2021-08-06,Oxford/AstraZeneca,12498096,South Korea
2021-08-06,Pfizer/BioNTech,12754412,South Korea
2021-08-07,Johnson&Johnson,1129777,South Korea
2021-08-07,Moderna,964900,South Korea
2021-08-07,Oxford/AstraZeneca,12500853,South Korea
2021-08-07,Pfizer/BioNTech,12905781,South Korea
2021-08-08,Johnson&Johnson,1129777,South Korea
2021-08-08,Moderna,965166,South Korea
2021-08-08,Oxford/AstraZeneca,12501341,South Korea
2021-08-08,Pfizer/BioNTech,12934984,South Korea
2021-08-09,Johnson&Johnson,1129777,South Korea
2021-08-09,Moderna,980106,South Korea
2021-08-09,Oxford/AstraZeneca,12582351,South Korea
2021-08-09,Pfizer/BioNTech,13449220,South Korea
2021-08-10,Johnson&Johnson,1129777,South Korea
2021-08-10,Moderna,989604,South Korea
2021-08-10,Oxford/AstraZeneca,12644711,South Korea
2021-08-10,Pfizer/BioNTech,13809634,South Korea
2021-08-11,Johnson&Johnson,1129777,South Korea
2021-08-11,Moderna,996847,South Korea
2021-08-11,Oxford/AstraZeneca,12699827,South Korea
2021-08-11,Pfizer/BioNTech,14088278,South Korea
2021-08-12,Johnson&Johnson,1129777,South Korea
2021-08-12,Moderna,1001201,South Korea
2021-08-12,Oxford/AstraZeneca,13306975,South Korea
2021-08-12,Pfizer/BioNTech,14351668,South Korea
2021-08-13,Johnson&Johnson,1129777,South Korea
2021-08-13,Moderna,1008310,South Korea
2021-08-13,Oxford/AstraZeneca,13820744,South Korea
2021-08-13,Pfizer/BioNTech,14693495,South Korea
2021-08-14,Johnson&Johnson,1129777,South Korea
2021-08-14,Moderna,1011396,South Korea
2021-08-14,Oxford/AstraZeneca,13990724,South Korea
2021-08-14,Pfizer/BioNTech,14844523,South Korea
2021-08-15,Johnson&Johnson,1129777,South Korea
2021-08-15,Moderna,1011429,South Korea
2021-08-15,Oxford/AstraZeneca,13995497,South Korea
2021-08-15,Pfizer/BioNTech,14863600,South Korea
2021-08-16,Johnson&Johnson,1129777,South Korea
2021-08-16,Moderna,1322148,South Korea
2021-08-16,Oxford/AstraZeneca,14247229,South Korea
2021-08-16,Pfizer/BioNTech,15218266,South Korea
